state,year,month,precipitation
AL,2000,01,2.7,,,
AL,2000,02,5.013793103448276,,,
AL,2000,03,4.687096774193548,,,
AL,2000,04,3.8600000000000003,,,
AL,2000,05,1.0129032258064519,,,
AL,2000,06,0.4033333333333333,,,
AL,2000,07,8.025806451612903,,,
AL,2000,08,0.45483870967741935,,,
AL,2000,09,2.8266666666666667,,,
AL,2000,10,8.53225806451613,,,
AL,2000,11,10.389999999999999,,,
AL,2000,12,9.693548387096774,,,
AL,2006,09,4.5,,,
AL,2006,10,0.25,,,
AL,2006,11,8.963636363636363,,,
AL,2006,12,7.522222222222221,,,
AL,2007,01,3.66,,,
AL,2007,02,3.0333333333333337,,,
AL,2007,03,5.488888888888888,,,
AL,2007,04,8.9,,,
AL,2007,09,6.081818181818181,,,
AL,2007,10,2.1,,,
AL,2007,11,4.95,,,
AL,2007,12,3.175,,,
AL,2008,01,3.4200000000000004,,,
AL,2008,02,3.1,,,
AL,2008,03,4.741176470588235,,,
AL,2008,04,6.411111111111111,,,
AL,2008,05,5.418181818181819,,,
AL,2008,06,6.6,,,
AL,2008,07,9.15,,,
AR,2000,01,3.700200000000001,,,
AR,2001,01,6.401990049751244,,,
AR,2001,02,6.0187116564417105,,,
AR,2001,03,8.234558823529406,,,
AR,2002,01,7.175652173913044,,,
AR,2002,02,6.472622478386163,,,
AR,2002,03,8.876623376623382,,,
AR,2003,01,3.747399999999998,,,
AR,2004,01,1.5011999999999988,,,
AR,2005,01,3.587500000000001,,,
AR,2006,01,9.272337482710933,,,
AR,2006,02,6.87075812274368,,,
AR,2007,01,8.397688564476894,,,
AR,2007,02,7.430337078651688,,,
AR,2008,01,9.038980716253459,,,
AR,2008,02,5.536861313868612,,,
AR,2009,01,6.609457092819613,,,
AR,2009,02,6.200699300699298,,,
AR,2010,01,8.82635914332785,,,
AR,2010,02,9.183715012722645,,,
AR,2011,01,7.5793184488836784,,,
AR,2011,02,8.928859060402683,,,
AR,2012,01,6.402397260273968,,,
AR,2012,02,8.209615384615386,,,
AR,2013,01,7.435889070146827,,,
AR,2013,02,7.889147286821704,,,
AR,2014,01,8.835922330097098,,,
AR,2014,02,12.222222222222227,,,
AR,2015,01,9.485664739884406,,,
AR,2015,02,9.782222222222224,,,
AR,2016,01,8.150287686996569,,,
AR,2016,02,6.433587786259542,,,
AR,2017,01,7.474122807017559,,,
AR,2017,02,9.213607594936711,,,
AR,2018,01,7.519726339794762,,,
AR,2018,02,5.562601626016264,,,
AR,2019,01,10.62772277227724,,,
AR,2019,02,9.219796954314727,,,
AR,2020,01,7.368144499178986,,,
AR,2020,02,10.297186700767268,,,
AR,2021,01,9.239957939011587,,,
AR,2021,02,8.946938775510203,,,
AR,2022,01,8.009759358288777,,,
AR,2022,02,5.3400793650793625,,,
CA,2000,01,2.8595999999999977,,,
CA,2001,01,1.2090999999999992,,,
CA,2002,01,3.4948999999999955,,,
CA,2003,01,6.359000000000002,,,
CA,2004,01,1.1405000000000003,,,
CA,2005,01,2.3184000000000013,,,
CA,2006,01,2.096000000000001,,,
CA,2007,01,8.301,,,
CA,2008,01,3.6314000000000006,,,
CA,2009,01,1.4654000000000003,,,
CA,2010,01,3.8359999999999994,,,
CA,2011,01,2.2849999999999993,,,
CA,2012,01,2.550500000000003,,,
CA,2013,01,0.6229000000000001,,,
CA,2014,01,1.289300000000003,,,
CA,2015,01,1.8898000000000004,,,
CA,2016,01,0.5712999999999996,,,
